place,ID,year,police_perc,BIPOC,Region,Population,total_exp,all_crimjustice_perc,corr_perc
Goodhue County,27049,2003,0.247013803,0.047817659,Greater Minnesota,44715,31031104,0.275709656,0.028695853
Grant County,27051,2003,0.095991054,0.022517532,Greater Minnesota,6877,7575133,0.105994047,0.010002993
Hennepin County,27053,2003,0.038351417,0.23229116,Core counties,1116788,924499277,0.158713448,0.120362031
Houston County,27055,2003,0.129034982,0.022083264,Greater Minnesota,20306,12457242,0.146025741,0.016990759
Hubbard County,27057,2003,0.082694407,0.047787524,Greater Minnesota,18964,16953311,0.134392686,0.051698279
Isanti County,27059,2003,0.173069988,0.034965446,Greater Minnesota,31875,22903376,0.195070107,0.022000119
Itasca County,27061,2003,0.069222204,0.060434806,Greater Minnesota,44580,47422573,0.136909653,0.067687449
Jackson County,27063,2003,0.048361479,0.043161504,Greater Minnesota,11856,9644370,0.121257272,0.072895793
Kanabec County,27065,2003,0.07764097,0.035313702,Greater Minnesota,15584,12955969,0.167449845,0.089808875
Kandiyohi County,27067,2003,0.093243921,0.112371132,Greater Minnesota,41791,37450152,0.22503687,0.13179295
Kittson County,27069,2003,0.110431819,0.026717199,Greater Minnesota,5873,5212782,0.136534388,0.026102569
Koochiching County,27071,2003,0.098691508,0.04780216,Greater Minnesota,14943,15755317,0.113502635,0.014811127
Lac qui Parle County,27073,2003,0.098281159,0.017901708,Greater Minnesota,8655,6174917,0.103658883,0.005377724
Lake County,27075,2003,0.130296578,0.024645749,Greater Minnesota,11646,14933155,0.146692979,0.016396401
Lake of the Woods County,27077,2003,0.094868244,0.036563161,Greater Minnesota,5110,7956361,0.098624987,0.003756743
Le Sueur County,27079,2003,0.073988889,0.058376786,Greater Minnesota,26014,16643891,0.145108557,0.071119668
Lincoln County,27081,2003,0.143681422,0.01836781,Greater Minnesota,7017,5322922,0.149757596,0.006076174
Lyon County,27083,2003,0.154649645,0.094818516,Greater Minnesota,26013,11378235,0.222567208,0.067917564
Mahnomen County,27087,2003,0.157393067,0.411858372,Greater Minnesota,5778,8606421,0.164858888,0.007465821
Marshall County,27089,2003,0.104227208,0.043395617,Greater Minnesota,10743,9668982,0.113398908,0.0091717
Martin County,27091,2003,0.124402504,0.037999869,Greater Minnesota,22390,11452591,0.210262726,0.085860221
McLeod County,27085,2003,0.151567827,0.057562982,Greater Minnesota,35486,25786330,0.164627964,0.013060137
Meeker County,27093,2003,0.181672849,0.036521274,Greater Minnesota,23232,14017989,0.204013857,0.022341008
Mille Lacs County,27095,2003,0.084572703,0.07812767,Greater Minnesota,22918,18273946,0.235089291,0.150516588
Morrison County,27097,2003,0.075991207,0.022895093,Greater Minnesota,32300,21989031,0.079770364,0.003779157
Mower County,27099,2003,0.078938746,0.096706342,Greater Minnesota,39191,25481783,0.145468392,0.066529646
Murray County,27101,2003,0.10566958,0.031667916,Greater Minnesota,9753,8053860,0.110168913,0.004499333
Nicollet County,27103,2003,0.090799007,0.057629551,Greater Minnesota,30359,17056420,0.14487366,0.054074653
Nobles County,27105,2003,0.061946234,0.219382,Greater Minnesota,21420,16748379,0.14215316,0.080206926
Norman County,27107,2003,0.102473365,0.070094063,Greater Minnesota,8030,6857782,0.123989214,0.021515849
Olmsted County,27109,2003,0.058934794,0.126754108,Greater Minnesota,124865,103711689,0.170332247,0.111397453
Otter Tail County,27111,2003,0.091947424,0.040777373,Greater Minnesota,57747,38352396,0.167991538,0.076044115
Pennington County,27113,2003,0.110151745,0.0480918,Greater Minnesota,14172,11137790,0.236856863,0.126705118
Pine County,27115,2003,0.131044061,0.076729669,Greater Minnesota,27118,21454906,0.197302286,0.066258226
Pipestone County,27117,2003,0.12318946,0.047639507,Greater Minnesota,10483,7432381,0.168826114,0.045636654
Polk County,27119,2003,0.077017191,0.082457044,Greater Minnesota,31957,29877771,0.124061966,0.047044775
Pope County,27121,2003,0.097953795,0.017346772,Greater Minnesota,11824,8816616,0.125476033,0.027522238
Ramsey County,27123,2003,0.069179638,0.272471837,Core counties,511623,437364920,0.18129794,0.112118302
Red Lake County,27125,2003,0.139643138,0.034841064,Greater Minnesota,4887,4261083,0.156655949,0.017012811
Redwood County,27127,2003,0.120862691,0.075206569,Greater Minnesota,17403,13864386,0.140447186,0.019584495
Renville County,27129,2003,0.083310671,0.069922543,Greater Minnesota,17742,16716190,0.091315665,0.008004994
Rice County,27131,2003,0.102702952,0.111594797,Greater Minnesota,57253,28008114,0.220781521,0.118078568
Rock County,27133,2003,0.112665707,0.037277206,Greater Minnesota,10309,7191363,0.116042536,0.003376829
Roseau County,27135,2003,0.084084687,0.04845743,Greater Minnesota,16926,11646865,0.130839844,0.046755157
Scott County,27139,2003,0.058101965,0.099349824,Twin Cities suburbs,90086,55372809,0.14480172,0.086699755
Sherburne County,27141,2003,0.084265386,0.049059527,Greater Minnesota,65005,45083114,0.194247806,0.10998242
Sibley County,27143,2003,0.103040881,0.073857966,Greater Minnesota,15944,13414006,0.114413547,0.011372665
St. Louis County,27137,2003,0,0.062304986,Greater Minnesota,0,0,0,0
Stearns County,27145,2003,0.083496886,0.061987462,Greater Minnesota,133754,69039521,0.24343283,0.159935945
Steele County,27147,2003,0.091055242,0.080167066,Greater Minnesota,34268,21832296,0.215031071,0.123975829
Stevens County,27149,2003,0.095478203,0.054184687,Greater Minnesota,10641,7846461,0.103253174,0.00777497
Swift County,27151,2003,0.110809636,0.08759766,Greater Minnesota,12544,9880296,0.121145662,0.010336026
Todd County,27153,2003,0.094654733,0.045794803,Greater Minnesota,25014,17945653,0.125494848,0.030840115
Traverse County,27155,2003,0.094898167,0.051563761,Greater Minnesota,4722,5426069,0.098968148,0.004069981
Wabasha County,27157,2003,0.103418324,0.034137873,Greater Minnesota,22198,13904006,0.203696618,0.100278294
Wadena County,27159,2003,0.090200307,0.031631528,Greater Minnesota,14301,11715847,0.096175121,0.005974813
Waseca County,27161,2003,0.138928178,0.076266344,Greater Minnesota,20114,13235947,0.140584198,0.001656021
Washington County,27163,2003,0.160899087,0.095058762,Twin Cities suburbs,201718,120581809,0.221776636,0.060877549
Watonwan County,27165,2003,0.096368928,0.188547774,Greater Minnesota,12464,11754930,0.136630843,0.040261916
Wilkin County,27167,2003,0.080888927,0.035028035,Greater Minnesota,7726,7206487,0.087877769,0.006988842
Winona County,27169,2003,0.084834633,0.055671493,Greater Minnesota,50573,27474251,0.16877006,0.083935427
Wright County,27171,2003,0.18380985,0.038463427,Greater Minnesota,90574,50344054,0.254745297,0.070935448
Yellow Medicine County,27173,2003,0.074661927,0.056914549,Greater Minnesota,11668,9318913,0.16103713,0.086375203
Aitkin County,27001,2002,0.081621375,0.041452052,Greater Minnesota,15693,17957306,0.186706737,0.105085362
Anoka County,27003,2002,0.103536407,0.087266315,Twin Cities suburbs,298476,191236123,0.202597456,0.099061049
Becker County,27005,2002,0.091509435,0.112423664,Greater Minnesota,30392,25788073,0.166134515,0.07462508
Beltrami County,27007,2002,0.079454772,0.240995573,Greater Minnesota,40042,37739445,0.151442556,0.071987784
Benton County,27009,2002,0.103085996,0.047145335,Greater Minnesota,34618,21934376,0.220339389,0.117253393
Big Stone County,27011,2002,0.107307239,0.018400148,Greater Minnesota,6212,5850472,0.113215652,0.005908412
Blue Earth County,27013,2002,0.066527836,0.065048703,Greater Minnesota,56333,34847669,0.151040978,0.084513142
Brown County,27015,2002,0.064064673,0.034212014,Greater Minnesota,27303,19543579,0.176435596,0.112370922
Carlton County,27017,2002,0.09160479,0.092018685,Greater Minnesota,32063,28496512,0.167576088,0.075971298
Carver County,27019,2002,0.184431215,0.063548783,Twin Cities suburbs,70597,59945167,0.202164455,0.017733239
Cass County,27021,2002,0.091004623,0.140467494,Greater Minnesota,27542,30490385,0.151549447,0.060544824
Chippewa County,27023,2002,0.083173854,0.050102351,Greater Minnesota,13480,11005117,0.129862227,0.046688372
Chisago County,27025,2002,0.151893056,0.03910403,Greater Minnesota,41493,32223797,0.167032395,0.015139339
Clay County,27027,2002,0.087235831,0.079752115,Greater Minnesota,51621,33458511,0.162344493,0.075108662
Clearwater County,27029,2002,0.075420278,0.113635879,Greater Minnesota,8815,10758592,0.138493959,0.063073681
Cook County,27031,2002,0.12081659,0.111571148,Greater Minnesota,5560,11301486,0.135483688,0.014667098
Cottonwood County,27033,2002,0.063467624,0.064741423,Greater Minnesota,12559,10611111,0.11368998,0.050222357
Crow Wing County,27035,2002,0.095912957,0.030122046,Greater Minnesota,55491,41449311,0.16321065,0.067297693
Dakota County,27037,2002,0.069764568,0.115584175,Twin Cities suburbs,356296,219129573,0.13747014,0.067705572
Dodge County,27039,2002,0.192878684,0.047168262,Greater Minnesota,18123,11652734,0.203650491,0.010771807
Douglas County,27041,2002,0.095071021,0.020495219,Greater Minnesota,33213,26069942,0.182912221,0.0878412
Faribault County,27043,2002,0.117194526,0.052724436,Greater Minnesota,16573,9193996,0.164271662,0.047077136
Fillmore County,27045,2002,0.095807796,0.016030905,Greater Minnesota,21514,13248473,0.16572008,0.069912283
Freeborn County,27047,2002,0.072346112,0.084686474,Greater Minnesota,32976,23712069,0.131203566,0.058857454
Goodhue County,27049,2002,0.115608382,0.044886348,Greater Minnesota,44519,31575963,0.246521096,0.130912714
Grant County,27051,2002,0.098875652,0.021318997,Greater Minnesota,6681,7047994,0.11334899,0.014473338
Hennepin County,27053,2002,0.036504088,0.225094304,Core counties,1116592,937170460,0.156890927,0.120386839
Houston County,27055,2002,0.079458173,0.021146086,Greater Minnesota,20110,12861081,0.137415276,0.057957103
Hubbard County,27057,2002,0.094587742,0.045481191,Greater Minnesota,18768,14821022,0.152608639,0.058020898
Isanti County,27059,2002,0.163836888,0.03294156,Greater Minnesota,31679,23395061,0.185969338,0.022132449
Itasca County,27061,2002,0.061363216,0.059217554,Greater Minnesota,44384,47418489,0.128774264,0.067411047
Jackson County,27063,2002,0.047072749,0.041465142,Greater Minnesota,11660,10663792,0.1144952,0.067422452
Kanabec County,27065,2002,0.072289922,0.034789911,Greater Minnesota,15388,13328151,0.15532342,0.083033498
Kandiyohi County,27067,2002,0.090208802,0.107201381,Greater Minnesota,41595,37384068,0.214730617,0.124521815
Kittson County,27069,2002,0.078769023,0.026830703,Greater Minnesota,5677,5962128,0.117718539,0.038949516
Koochiching County,27071,2002,0.100103409,0.046055962,Greater Minnesota,14747,16457032,0.115731318,0.015627909
Lac qui Parle County,27073,2002,0.09026475,0.016149174,Greater Minnesota,8459,6484425,0.093875093,0.003610343
Lake County,27075,2002,0.101030962,0.024117242,Greater Minnesota,11450,14601118,0.140786069,0.039755106
Lake of the Woods County,27077,2002,0.05039285,0.035358782,Greater Minnesota,4914,7241067,0.095394229,0.045001379
Le Sueur County,27079,2002,0.063615153,0.056340967,Greater Minnesota,25818,16830880,0.138056418,0.074441265
Lincoln County,27081,2002,0.121764691,0.017430047,Greater Minnesota,6821,5142090,0.142249747,0.020485056
Lyon County,27083,2002,0.199050016,0.090573865,Greater Minnesota,25817,11116402,0.228944221,0.029894205
Mahnomen County,27087,2002,0.185642501,0.399042383,Greater Minnesota,5582,8410100,0.199677649,0.014035148
Marshall County,27089,2002,0.126076342,0.042224355,Greater Minnesota,10547,9851420,0.136163924,0.010087581
Martin County,27091,2002,0.205603716,0.036066207,Greater Minnesota,22194,11403184,0.240405925,0.03480221
McLeod County,27085,2002,0.109836411,0.055472767,Greater Minnesota,35290,24293729,0.185761889,0.075925479
Meeker County,27093,2002,0.147047906,0.035196601,Greater Minnesota,23036,15252900,0.170303811,0.023255905
Mille Lacs County,27095,2002,0.075203487,0.075521447,Greater Minnesota,22722,18860668,0.220483442,0.145279955
Morrison County,27097,2002,0.075684828,0.021759359,Greater Minnesota,32104,21106859,0.144656104,0.068971276
Mower County,27099,2002,0.073224449,0.087949208,Greater Minnesota,38995,26960640,0.134905959,0.061681511
Murray County,27101,2002,0.124318702,0.029658953,Greater Minnesota,9557,7066660,0.132700031,0.008381329
Nicollet County,27103,2002,0.090797693,0.053714226,Greater Minnesota,30163,17131063,0.102805004,0.012007311
Nobles County,27105,2002,0.074439623,0.203858353,Greater Minnesota,21224,13388488,0.182917668,0.108478045
Norman County,27107,2002,0.05755843,0.068452926,Greater Minnesota,7834,9028078,0.074685221,0.01712679
Olmsted County,27109,2002,0.058969667,0.121192284,Greater Minnesota,124669,101922603,0.169485281,0.110515613
Otter Tail County,27111,2002,0.085763634,0.038976584,Greater Minnesota,57551,38161186,0.159177364,0.07341373
Pennington County,27113,2002,0.095378936,0.044060611,Greater Minnesota,13976,11322479,0.204437297,0.109058361
Pine County,27115,2002,0.134817209,0.074120823,Greater Minnesota,26922,21524893,0.210247689,0.075430479
Pipestone County,27117,2002,0.068779321,0.043785947,Greater Minnesota,10287,7367258,0.117222989,0.048443668
Polk County,27119,2002,0.066902871,0.080208593,Greater Minnesota,31761,29385316,0.113540722,0.046637851
Pope County,27121,2002,0.092328766,0.016251829,Greater Minnesota,11628,10059216,0.117850636,0.02552187
Ramsey County,27123,2002,0.065558737,0.264086472,Core counties,511427,452011334,0.177069153,0.111510416
Red Lake County,27125,2002,0.114934412,0.03237679,Greater Minnesota,4691,5151860,0.129861642,0.01492723
Redwood County,27127,2002,0.109626946,0.068692575,Greater Minnesota,17207,13886522,0.130558681,0.020931735
Renville County,27129,2002,0.081957249,0.067387637,Greater Minnesota,17546,16538891,0.087463724,0.005506476
Rice County,27131,2002,0.098528814,0.106209232,Greater Minnesota,57057,27545658,0.219266899,0.120738085
Rock County,27133,2002,0.115963411,0.035995729,Greater Minnesota,10113,7089124,0.116071605,0.000108194
Roseau County,27135,2002,0.074051477,0.046851817,Greater Minnesota,16730,12189129,0.109038882,0.034987406
Scott County,27139,2002,0.059967157,0.09142931,Twin Cities suburbs,89890,54729341,0.141742068,0.081774911
Sherburne County,27141,2002,0.092820726,0.045549752,Greater Minnesota,64809,38987036,0.206542247,0.11372152
Sibley County,27143,2002,0.104609675,0.07135812,Greater Minnesota,15748,14000053,0.121347112,0.016737437
St. Louis County,27137,2002,0,0.060177445,Greater Minnesota,0,0,0,0
Stearns County,27145,2002,0.081397624,0.057350086,Greater Minnesota,133558,66196908,0.164702511,0.083304888
Steele County,27147,2002,0.146833448,0.075871472,Greater Minnesota,34072,21602503,0.172838444,0.026004996
Stevens County,27149,2002,0.108016605,0.050248261,Greater Minnesota,10445,7926161,0.115549634,0.007533029
Swift County,27151,2002,0.119574934,0.092635086,Greater Minnesota,12348,10106951,0.125197104,0.00562217
Todd County,27153,2002,0.070430823,0.04176107,Greater Minnesota,24818,19078593,0.113629396,0.043198573
Traverse County,27155,2002,0.103709151,0.049534686,Greater Minnesota,4526,5705726,0.108549727,0.004840576
Wabasha County,27157,2002,0.093251259,0.032661404,Greater Minnesota,22002,13543978,0.183219731,0.089968472
Wadena County,27159,2002,0.076822928,0.030154508,Greater Minnesota,14105,11844641,0.095028292,0.018205364
Waseca County,27161,2002,0.131672766,0.073514857,Greater Minnesota,19918,13111785,0.153525626,0.02185286
Washington County,27163,2002,0.158918592,0.08822708,Twin Cities suburbs,201522,118443247,0.226431499,0.067512908
Watonwan County,27165,2002,0.090185084,0.182620038,Greater Minnesota,12268,11154838,0.137416698,0.047231614
Wilkin County,27167,2002,0.102749726,0.033905866,Greater Minnesota,7530,8630933,0.107913131,0.005163405
Winona County,27169,2002,0.088645882,0.053539256,Greater Minnesota,50377,28391742,0.15206161,0.063415728
Wright County,27171,2002,0.175772078,0.034891872,Greater Minnesota,90378,48846905,0.27656915,0.100797072
Yellow Medicine County,27173,2002,0.086217451,0.053316077,Greater Minnesota,11472,9596955,0.174008214,0.087790763
Aitkin County,27001,2001,0.083364445,0.04043062,Greater Minnesota,15497,16941635,0.195352928,0.111988483
Anoka County,27003,2001,0.100684868,0.079693463,Twin Cities suburbs,298280,178013056,0.202714457,0.102029589
Becker County,27005,2001,0.090703018,0.111228498,Greater Minnesota,30196,25185270,0.160741735,0.070038717
Beltrami County,27007,2001,0.084657261,0.239123259,Greater Minnesota,39846,36887350,0.151202567,0.066545306
Benton County,27009,2001,0.103721944,0.044872265,Greater Minnesota,34422,20314274,0.21410807,0.110386126
Big Stone County,27011,2001,0.094997118,0.01787705,Greater Minnesota,6016,5795639,0.100759381,0.005762264
Blue Earth County,27013,2001,0.065234434,0.062207411,Greater Minnesota,56137,32958989,0.1441347,0.078900266
Brown County,27015,2001,0.064036962,0.03254579,Greater Minnesota,27107,17920010,0.173169937,0.109132975
Carlton County,27017,2001,0.092760046,0.089645476,Greater Minnesota,31867,27054730,0.170966445,0.078206399
Carver County,27019,2001,0.187021491,0.059813705,Twin Cities suburbs,70401,49707373,0.207363664,0.020342173
Cass County,27021,2001,0.084111378,0.139718093,Greater Minnesota,27346,29447966,0.136482262,0.052370884
Chippewa County,27023,2001,0.119611694,0.045604354,Greater Minnesota,13284,11215074,0.160828631,0.041216937
Chisago County,27025,2001,0.085820278,0.037325305,Greater Minnesota,41297,30214514,0.161514,0.075693721
Clay County,27027,2001,0.092428396,0.077930675,Greater Minnesota,51425,31311568,0.165766084,0.073337688
Clearwater County,27029,2001,0.070557992,0.111192866,Greater Minnesota,8619,9939767,0.136147759,0.065589767
Cook County,27031,2001,0.144216267,0.109868391,Greater Minnesota,5364,11460954,0.155212559,0.010996292
Cottonwood County,27033,2001,0.055415495,0.059411066,Greater Minnesota,12363,9871950,0.098299829,0.042884334
Crow Wing County,27035,2001,0.162029431,0.028845302,Greater Minnesota,55295,35936385,0.173908171,0.011878741
Dakota County,27037,2001,0.067471259,0.107892676,Twin Cities suburbs,356100,191288500,0.138875886,0.071404627
Dodge County,27039,2001,0.168323938,0.044930925,Greater Minnesota,17927,11623623,0.181957123,0.013633185
Douglas County,27041,2001,0.094159317,0.019464269,Greater Minnesota,33017,23276061,0.179049711,0.084890394
Faribault County,27043,2001,0.134196699,0.05043366,Greater Minnesota,16377,8856887,0.179665722,0.045469023
Fillmore County,27045,2001,0.093711704,0.015093381,Greater Minnesota,21318,12905880,0.158563306,0.064851603
Freeborn County,27047,2001,0.072914229,0.081058558,Greater Minnesota,32780,21794827,0.125624672,0.052710444
Goodhue County,27049,2001,0.111732821,0.041955038,Greater Minnesota,44323,29765399,0.23160217,0.119869349
Grant County,27051,2001,0.090982405,0.020120462,Greater Minnesota,6485,7041944,0.102951259,0.011968854
Hennepin County,27053,2001,0.03806478,0.217897447,Core counties,1116396,899455058,0.159277221,0.121212441
Houston County,27055,2001,0.071603332,0.020208909,Greater Minnesota,19914,13570374,0.121672034,0.050068701
Hubbard County,27057,2001,0.091688377,0.043174857,Greater Minnesota,18572,14983535,0.131756625,0.040068248
Isanti County,27059,2001,0.16146556,0.030917675,Greater Minnesota,31483,22072769,0.181556469,0.020090909
Itasca County,27061,2001,0.067272331,0.058000303,Greater Minnesota,44188,43091059,0.139989412,0.07271708
Jackson County,27063,2001,0.050946925,0.039768779,Greater Minnesota,11464,10682627,0.122234634,0.071287709
Kanabec County,27065,2001,0.147757833,0.034266121,Greater Minnesota,15192,11838188,0.165526092,0.01776826
Kandiyohi County,27067,2001,0.086442344,0.10203163,Greater Minnesota,41399,36241833,0.209624303,0.123181959
Kittson County,27069,2001,0.092342858,0.026944207,Greater Minnesota,5481,5677353,0.126219737,0.033876879
Koochiching County,27071,2001,0.099672572,0.044309765,Greater Minnesota,14551,15043908,0.118125689,0.018453117
Lac qui Parle County,27073,2001,0.093701626,0.01439664,Greater Minnesota,8263,6531829,0.101397633,0.007696007
Lake County,27075,2001,0.133905968,0.023588735,Greater Minnesota,11254,13966323,0.147355392,0.013449424
Lake of the Woods County,27077,2001,0.071897047,0.034154402,Greater Minnesota,4718,7823242,0.074281225,0.002384178
Le Sueur County,27079,2001,0.08087054,0.054305149,Greater Minnesota,25622,15901390,0.142517415,0.061646875
Lincoln County,27081,2001,0.260883502,0.016492283,Greater Minnesota,6625,6208273,0.265124134,0.004240632
Lyon County,27083,2001,0.181893198,0.086329213,Greater Minnesota,25621,10867916,0.207476024,0.025582826
Mahnomen County,27087,2001,0.16205516,0.386226394,Greater Minnesota,5386,7693689,0.175714537,0.013659377
Marshall County,27089,2001,0.121463313,0.041053094,Greater Minnesota,10351,9383253,0.128070937,0.006607623
Martin County,27091,2001,0.173055507,0.034132544,Greater Minnesota,21998,10666647,0.208002384,0.034946877
McLeod County,27085,2001,0.108962423,0.053382553,Greater Minnesota,35094,23768662,0.186161972,0.07719955
Meeker County,27093,2001,0.149601313,0.033871927,Greater Minnesota,22840,13808074,0.172964238,0.023362925
Mille Lacs County,27095,2001,0.082566405,0.072915224,Greater Minnesota,22526,17041362,0.229937959,0.147371554
Morrison County,27097,2001,0.071717066,0.020623625,Greater Minnesota,31908,21559680,0.129952903,0.058235837
Mower County,27099,2001,0.069367424,0.079192074,Greater Minnesota,38799,25524200,0.126789635,0.057422211
Murray County,27101,2001,0.072755374,0.027649989,Greater Minnesota,9361,9201121,0.077192768,0.004437394
Nicollet County,27103,2001,0.072674651,0.049798902,Greater Minnesota,29967,17988019,0.115031566,0.042356915
Nobles County,27105,2001,0.065353848,0.188334707,Greater Minnesota,21028,13153120,0.129844478,0.06449063
Norman County,27107,2001,0.083300368,0.06681179,Greater Minnesota,7638,6524593,0.105415617,0.022115249
Olmsted County,27109,2001,0.058728834,0.115630461,Greater Minnesota,124473,95170543,0.171475464,0.11274663
Otter Tail County,27111,2001,0.087485818,0.037175796,Greater Minnesota,57355,34061978,0.163322547,0.075836729
Pennington County,27113,2001,0.158494371,0.040029422,Greater Minnesota,13780,10408092,0.178213644,0.019719272
Pine County,27115,2001,0.119523926,0.071511976,Greater Minnesota,26726,22038692,0.182831041,0.063307115
Pipestone County,27117,2001,0.097604957,0.039932388,Greater Minnesota,10091,7541369,0.139651965,0.042047008
Polk County,27119,2001,0.067448079,0.077960141,Greater Minnesota,31565,28291332,0.11491852,0.047470441
Pope County,27121,2001,0.124060549,0.015156887,Greater Minnesota,11432,8736218,0.148013477,0.023952928
Ramsey County,27123,2001,0.067982375,0.255701107,Core counties,511231,423822735,0.178304052,0.110321677
Red Lake County,27125,2001,0.12689965,0.029912517,Greater Minnesota,4495,4907681,0.139973849,0.013074199
Redwood County,27127,2001,0.099400001,0.06217858,Greater Minnesota,17011,12650191,0.119520883,0.020120882
Renville County,27129,2001,0.064305554,0.064852732,Greater Minnesota,17350,18309787,0.070648992,0.006343438
Rice County,27131,2001,0.095844285,0.100823666,Greater Minnesota,56861,28048558,0.198659624,0.102815339
Rock County,27133,2001,0.099510877,0.034714251,Greater Minnesota,9917,6633908,0.100253576,0.000742699
Roseau County,27135,2001,0.088088816,0.045246205,Greater Minnesota,16534,9732802,0.124733145,0.036644329
Scott County,27139,2001,0.061511862,0.083508795,Twin Cities suburbs,89694,49344271,0.144542251,0.083030389
Sherburne County,27141,2001,0.095189507,0.042039977,Greater Minnesota,64613,36286174,0.204545924,0.109356418
Sibley County,27143,2001,0.100028817,0.068858273,Greater Minnesota,15552,12412683,0.12081119,0.020782372
St. Louis County,27137,2001,0,0.058049905,Greater Minnesota,0,0,0,0
Stearns County,27145,2001,0.074359121,0.052712711,Greater Minnesota,133362,63725242,0.14375834,0.069399219
Steele County,27147,2001,0.146531908,0.071575879,Greater Minnesota,33876,20657105,0.16857822,0.022046313
Stevens County,27149,2001,0.08377501,0.046311836,Greater Minnesota,10249,7629077,0.091336344,0.007561334
Swift County,27151,2001,0.108545458,0.097672511,Greater Minnesota,12152,10725230,0.113078787,0.004533329
Todd County,27153,2001,0.070099276,0.037727338,Greater Minnesota,24622,18465426,0.10910872,0.039009444
Traverse County,27155,2001,0.059752249,0.047505611,Greater Minnesota,4330,6139886,0.077482383,0.017730134
Wabasha County,27157,2001,0.10746477,0.031184936,Greater Minnesota,21806,12615325,0.192320689,0.084855919
Wadena County,27159,2001,0.087602786,0.028677487,Greater Minnesota,13909,11297974,0.10409477,0.016491983
Waseca County,27161,2001,0.131246226,0.070763369,Greater Minnesota,19722,12912257,0.156469314,0.025223088
Washington County,27163,2001,0.159052309,0.081395397,Twin Cities suburbs,201326,110043388,0.225739242,0.066686933
Watonwan County,27165,2001,0.076660827,0.176692303,Greater Minnesota,12072,11571738,0.11616198,0.039501154
Wilkin County,27167,2001,0.0851191,0.032783698,Greater Minnesota,7334,8266805,0.090097202,0.004978102
Winona County,27169,2001,0.082167123,0.051407019,Greater Minnesota,50181,27106523,0.138318699,0.056151577
Wright County,27171,2001,0.163499616,0.031320316,Greater Minnesota,90182,48378181,0.258618798,0.095119182
Yellow Medicine County,27173,2001,0.065919683,0.049717606,Greater Minnesota,11276,8507019,0.149686864,0.083767181
Aitkin County,27001,2000,0.083691123,0.039409189,Greater Minnesota,15301,16406280,0.178333358,0.094642235
Anoka County,27003,2000,0.103393445,0.07212061,Twin Cities suburbs,298084,163889151,0.206339113,0.102945667
Becker County,27005,2000,0.093181927,0.110033333,Greater Minnesota,30000,24922762,0.157891048,0.06470912
Beltrami County,27007,2000,0.08798973,0.237250946,Greater Minnesota,39650,32727365,0.147545853,0.059556124
Benton County,27009,2000,0.09260188,0.042599194,Greater Minnesota,34226,19189038,0.207212368,0.114610488
Big Stone County,27011,2000,0.094634154,0.017353952,Greater Minnesota,5820,5122622,0.101059965,0.006425811
Blue Earth County,27013,2000,0.065041455,0.059366118,Greater Minnesota,55941,30565906,0.143255691,0.078214236
Brown County,27015,2000,0.065724419,0.030879566,Greater Minnesota,26911,17019519,0.176645121,0.110920702
Carlton County,27017,2000,0.087943783,0.087272268,Greater Minnesota,31671,26333243,0.166179418,0.078235635
Carver County,27019,2000,0.194271247,0.056078627,Twin Cities suburbs,70205,44510730,0.214949541,0.020678295
Cass County,27021,2000,0.086571143,0.138968692,Greater Minnesota,27150,27994513,0.143297045,0.056725902
Chippewa County,27023,2000,0.082843901,0.041106357,Greater Minnesota,13088,9845758,0.122538661,0.03969476
Chisago County,27025,2000,0.082902276,0.03554658,Greater Minnesota,41101,29272405,0.156692489,0.073790213
Clay County,27027,2000,0.094742176,0.076109235,Greater Minnesota,51229,30400273,0.170070578,0.075328402
Clearwater County,27029,2000,0.078567876,0.108749852,Greater Minnesota,8423,9631850,0.142867777,0.064299901
Cook County,27031,2000,0.105315154,0.108165635,Greater Minnesota,5168,11000753,0.115446279,0.010131125
Cottonwood County,27033,2000,0.06616916,0.05408071,Greater Minnesota,12167,10031486,0.103670084,0.037500925
Crow Wing County,27035,2000,0.149201442,0.027568558,Greater Minnesota,55099,35425033,0.1605675,0.011366059
Dakota County,27037,2000,0.070825186,0.100201178,Twin Cities suburbs,355904,172407354,0.145968077,0.075142891
Dodge County,27039,2000,0.162055102,0.042693588,Greater Minnesota,17731,10885748,0.182523057,0.020467955
Douglas County,27041,2000,0.090462691,0.01843332,Greater Minnesota,32821,22878360,0.168304109,0.077841419
Faribault County,27043,2000,0.095623533,0.048142884,Greater Minnesota,16181,10423386,0.136185785,0.040562251
Fillmore County,27045,2000,0.080134565,0.014155856,Greater Minnesota,21122,12613084,0.147655958,0.067521393
Freeborn County,27047,2000,0.068532494,0.077430641,Greater Minnesota,32584,21337878,0.121123994,0.052591499
Goodhue County,27049,2000,0.100359621,0.039023727,Greater Minnesota,44127,28586786,0.235004068,0.134644447
Grant County,27051,2000,0.087488127,0.018921927,Greater Minnesota,6289,7057129,0.106585412,0.019097284
Hennepin County,27053,2000,0.036793551,0.210700591,Core counties,1116200,846873028,0.159122256,0.122328705
Houston County,27055,2000,0.083043129,0.019271731,Greater Minnesota,19718,12764837,0.135839416,0.052796287
Hubbard County,27057,2000,0.086439427,0.040868524,Greater Minnesota,18376,15373008,0.144039735,0.057600308
Isanti County,27059,2000,0.15116057,0.02889379,Greater Minnesota,31287,21610338,0.168885651,0.017725081
